SECT DEPTH,SB DEPTH,SECT NUM,SECT DEPTH,CT,PWAmp,PWVel,Den1,MS1,Imp,FP,Name,Hole,Number
29.600000381469727,1.303,2,29.6,8.47,0.0003,1211.384,1.2711,6.112,1539.842,0.8451,1001-1-A-1-2,A,2.0
30.100000381469727,1.308,2,30.1,8.475,0.0002,1213.141,1.2792,5.9693,1551.827,0.8405,1001-1-A-1-2,A,2.0
30.600000381469727,1.313,2,30.6,8.475,0.0002,1210.369,1.2738,5.8948,1541.815,0.8435,1001-1-A-1-2,A,2.0
31.100000381469727,1.318,2,31.1,8.475,0.0002,1213.141,1.2835,5.7516,1557.069,0.838,1001-1-A-1-2,A,2.0
31.600000381469727,1.323,2,31.6,8.477,0.0002,1221.294,1.3086,5.5746,1598.174,0.8237,1001-1-A-1-2,A,2.0
32.099998474121094,1.328,2,32.1,8.478,0.0002,1226.385,1.2891,5.5931,1580.956,0.8348,1001-1-A-1-2,A,2.0
32.599998474121094,1.333,2,32.6,8.476,0.0002,1231.619,1.2741,5.6628,1569.196,0.8434,1001-1-A-1-2,A,2.0
33.099998474121094,1.338,2,33.1,8.475,0.0002,1226.661,1.2747,5.6271,1563.638,0.843,1001-1-A-1-2,A,2.0
33.599998474121094,1.343,2,33.6,8.478,0.0002,1221.438,1.2978,5.4873,1585.173,0.8298,1001-1-A-1-2,A,2.0
34.099998474121094,1.348,2,34.1,8.48,0.0003,1220.671,1.3344,5.3049,1628.849,0.8089,1001-1-A-1-2,A,2.0
34.599998474121094,1.353,2,34.6,8.477,0.0003,1216.911,1.3541,5.2,1647.849,0.7976,1001-1-A-1-2,A,2.0
35.099998474121094,1.358,2,35.1,8.476,0.0003,1215.546,1.3201,5.3359,1604.601,0.8171,1001-1-A-1-2,A,2.0
35.599998474121094,1.363,2,35.6,8.476,0.0003,1215.371,1.3196,5.3376,1603.862,0.8173,1001-1-A-1-2,A,2.0
36.099998474121094,1.368,2,36.1,8.476,0.0002,1215.894,1.3554,5.1687,1648.029,0.7969,1001-1-A-1-2,A,2.0
36.599998474121094,1.373,2,36.6,8.472,0.0002,1213.058,1.3091,5.4215,1588.047,0.8234,1001-1-A-1-2,A,2.0
37.099998474121094,1.378,2,37.1,8.471,0.0002,1218.674,1.253,5.6662,1527.012,0.8554,1001-1-A-1-2,A,2.0
37.599998474121094,1.383,2,37.6,8.472,0.0002,1226.937,1.2143,5.9129,1489.865,0.8775,1001-1-A-1-2,A,2.0
38.099998474121094,1.388,2,38.1,8.474,0.0002,1229.898,1.2057,6.0196,1482.859,0.8825,1001-1-A-1-2,A,2.0
38.599998474121094,1.393,2,38.6,8.47,0.0003,1228.426,1.2251,5.9683,1504.956,0.8714,1001-1-A-1-2,A,2.0
39.099998474121094,1.398,2,39.1,8.466,0.0003,1228.559,1.2317,6.0111,1513.273,0.8676,1001-1-A-1-2,A,2.0
39.599998474121094,1.403,2,39.6,8.468,0.0002,1226.003,1.2239,6.1183,1500.52,0.872,1001-1-A-1-2,A,2.0
40.099998474121094,1.408,2,40.1,8.466,0.0002,1223.234,1.2116,6.2476,1482.079,0.8791,1001-1-A-1-2,A,2.0
40.599998474121094,1.413,2,40.6,8.464,0.0002,1221.356,1.2143,6.2746,1483.073,0.8776,1001-1-A-1-2,A,2.0
41.099998474121094,1.418,2,41.1,8.464,0.0001,1222.238,1.2371,6.1951,1511.978,0.8645,1001-1-A-1-2,A,2.0
41.599998474121094,1.423,2,41.6,8.464,0.0001,1223.475,1.2498,6.1627,1529.052,0.8573,1001-1-A-1-2,A,2.0
42.099998474121094,1.428,2,42.1,8.469,0.0002,1223.137,1.2331,6.2716,1508.283,0.8668,1001-1-A-1-2,A,2.0
