SECT DEPTH,SB DEPTH,SECT NUM,SECT DEPTH,CT,PWAmp,PWVel,Den1,MS1,Imp,FP,Name,Hole,Number
34.099998474121094,1.348,2,34.1,8.568,0.0001,1269.521,1.3402,4.5529,1701.464,0.8056,1001-1-B-1-2,B,2.0
34.599998474121094,1.353,2,34.6,8.568,0.0001,1267.831,1.3163,4.6078,1668.821,0.8193,1001-1-B-1-2,B,2.0
35.099998474121094,1.358,2,35.1,8.568,0.0001,1265.023,1.273,4.7307,1610.335,0.844,1001-1-B-1-2,B,2.0
35.599998474121094,1.363,2,35.6,8.568,0.0001,1268.018,1.2706,4.7056,1611.171,0.8454,1001-1-B-1-2,B,2.0
36.099998474121094,1.368,2,36.1,8.568,0.0001,1271.783,1.2453,4.7714,1583.809,0.8598,1001-1-B-1-2,B,2.0
36.599998474121094,1.373,2,36.6,8.568,0.0001,1268.957,1.2514,4.6796,1587.953,0.8564,1001-1-B-1-2,B,2.0
37.099998474121094,1.378,2,37.1,8.567,0.0001,1265.249,1.2777,4.5559,1616.566,0.8413,1001-1-B-1-2,B,2.0
37.599998474121094,1.383,2,37.6,8.567,0.0001,1262.452,1.3107,4.4741,1654.652,0.8225,1001-1-B-1-2,B,2.0
38.099998474121094,1.388,2,38.1,8.565,0.0001,1259.744,1.3542,4.3922,1705.958,0.7976,1001-1-B-1-2,B,2.0
38.599998474121094,1.393,2,38.6,8.568,0.0,1262.599,1.3648,4.4439,1723.223,0.7915,1001-1-B-1-2,B,2.0
39.099998474121094,1.398,2,39.1,8.571,0.0,1259.7,1.3498,4.6073,1700.329,0.8001,1001-1-B-1-2,B,2.0
39.599998474121094,1.403,2,39.6,8.574,0.0,1263.484,1.3308,4.7606,1681.499,0.8109,1001-1-B-1-2,B,2.0
40.099998474121094,1.408,2,40.1,8.573,0.0,1265.014,1.315,4.8524,1663.455,0.82,1001-1-B-1-2,B,2.0
40.599998474121094,1.413,2,40.6,8.574,0.0,1266.657,1.3397,4.8208,1696.951,0.8059,1001-1-B-1-2,B,2.0
41.099998474121094,1.418,2,41.1,8.577,0.0001,1272.741,1.3382,4.8536,1703.155,0.8068,1001-1-B-1-2,B,2.0
41.599998474121094,1.423,2,41.6,8.582,0.0001,1271.973,1.3456,4.8464,1711.547,0.8025,1001-1-B-1-2,B,2.0
42.099998474121094,1.428,2,42.1,8.583,0.0001,1272.309,1.3316,4.9232,1694.243,0.8105,1001-1-B-1-2,B,2.0
42.599998474121094,1.433,2,42.6,8.584,0.0001,1274.347,1.3516,4.8534,1722.41,0.7991,1001-1-B-1-2,B,2.0
43.099998474121094,1.438,2,43.1,8.588,0.0001,1278.928,1.3374,4.894,1710.415,0.8072,1001-1-B-1-2,B,2.0
43.599998474121094,1.443,2,43.6,8.588,0.0001,1275.698,1.3371,4.8951,1705.706,0.8074,1001-1-B-1-2,B,2.0
44.099998474121094,1.448,2,44.1,8.593,0.0001,1274.926,1.335,4.8948,1701.998,0.8086,1001-1-B-1-2,B,2.0
44.599998474121094,1.453,2,44.6,8.59,0.0,1268.833,1.3723,4.7397,1741.197,0.7873,1001-1-B-1-2,B,2.0
45.099998474121094,1.458,2,45.1,8.596,0.0001,1268.969,1.3489,4.7809,1711.696,0.8006,1001-1-B-1-2,B,2.0
45.599998474121094,1.463,2,45.6,8.594,0.0001,1272.997,1.3491,4.6972,1717.443,0.8005,1001-1-B-1-2,B,2.0
46.099998474121094,1.468,2,46.1,8.595,0.0001,1274.844,1.3739,4.58,1751.525,0.7863,1001-1-B-1-2,B,2.0
46.599998474121094,1.473,2,46.6,8.6,0.0001,1276.912,1.3778,4.4714,1759.275,0.7841,1001-1-B-1-2,B,2.0
47.099998474121094,1.478,2,47.1,8.595,0.0001,1275.791,1.3944,4.3685,1778.906,0.7747,1001-1-B-1-2,B,2.0
47.599998474121094,1.483,2,47.6,8.596,0.0001,1272.727,1.4136,4.2516,1799.14,0.7637,1001-1-B-1-2,B,2.0
48.099998474121094,1.488,2,48.1,8.591,0.0001,1271.422,1.3893,4.2714,1766.408,0.7775,1001-1-B-1-2,B,2.0
48.599998474121094,1.493,2,48.6,8.59,0.0,1266.215,1.3781,4.2501,1744.931,0.784,1001-1-B-1-2,B,2.0
49.099998474121094,1.498,2,49.1,8.59,0.0001,1268.458,1.3657,4.2305,1732.317,0.791,1001-1-B-1-2,B,2.0
49.599998474121094,1.503,2,49.6,8.591,0.0001,1275.197,1.3448,4.2629,1714.924,0.803,1001-1-B-1-2,B,2.0
50.099998474121094,1.508,2,50.1,8.594,0.0001,1280.966,1.3629,4.1753,1745.869,0.7926,1001-1-B-1-2,B,2.0
50.599998474121094,1.513,2,50.6,8.594,0.0001,1283.645,1.3595,4.1546,1745.075,0.7946,1001-1-B-1-2,B,2.0
51.099998474121094,1.518,2,51.1,8.596,0.0001,1286.826,1.363,4.083,1753.91,0.7926,1001-1-B-1-2,B,2.0
51.599998474121094,1.523,2,51.6,8.591,0.0001,1283.388,1.3351,4.175,1713.485,0.8085,1001-1-B-1-2,B,2.0
52.099998474121094,1.528,2,52.1,8.591,0.0001,1283.772,1.3279,4.1654,1704.755,0.8126,1001-1-B-1-2,B,2.0
52.599998474121094,1.533,2,52.6,8.59,0.0001,1284.966,1.3104,4.1946,1683.796,0.8226,1001-1-B-1-2,B,2.0
53.099998474121094,1.538,2,53.1,8.59,0.0001,1288.629,1.3253,4.1152,1707.786,0.8141,1001-1-B-1-2,B,2.0
53.599998474121094,1.543,2,53.6,8.585,0.0001,1295.262,1.3401,4.1036,1735.816,0.8056,1001-1-B-1-2,B,2.0
54.099998474121094,1.548,2,54.1,8.585,0.0001,1285.18,1.3388,4.1396,1720.64,0.8064,1001-1-B-1-2,B,2.0
54.599998474121094,1.553,2,54.6,8.587,0.0001,1278.969,1.3364,4.2632,1709.273,0.8077,1001-1-B-1-2,B,2.0
55.099998474121094,1.558,2,55.1,8.585,0.0001,1285.372,1.3511,4.3419,1736.691,0.7994,1001-1-B-1-2,B,2.0
55.599998474121094,1.563,2,55.6,8.586,0.0001,1288.609,1.3436,4.3965,1731.433,0.8036,1001-1-B-1-2,B,2.0
56.099998474121094,1.568,2,56.1,8.587,0.0001,1287.213,1.3721,4.1568,1766.213,0.7874,1001-1-B-1-2,B,2.0
56.599998474121094,1.573,2,56.6,8.59,0.0001,1283.622,1.3758,3.9329,1766.052,0.7852,1001-1-B-1-2,B,2.0
57.099998474121094,1.578,2,57.1,8.59,0.0001,1283.431,1.3539,3.8792,1737.699,0.7977,1001-1-B-1-2,B,2.0
57.599998474121094,1.583,2,57.6,8.585,0.0001,1281.917,1.348,3.8438,1727.975,0.8012,1001-1-B-1-2,B,2.0
58.099998474121094,1.588,2,58.1,8.589,0.0001,1283.473,1.3575,3.7802,1742.357,0.7957,1001-1-B-1-2,B,2.0
58.599998474121094,1.593,2,58.6,8.59,0.0001,1283.814,1.3589,3.7481,1744.636,0.7949,1001-1-B-1-2,B,2.0
59.099998474121094,1.598,2,59.1,8.59,0.0001,1281.134,1.3531,3.7642,1733.549,0.7982,1001-1-B-1-2,B,2.0
59.599998474121094,1.603,2,59.6,8.59,0.0001,1279.035,1.3885,3.6682,1775.977,0.778,1001-1-B-1-2,B,2.0
60.099998474121094,1.608,2,60.1,8.599,0.0001,1285.928,1.3894,3.6509,1786.637,0.7775,1001-1-B-1-2,B,2.0
60.599998474121094,1.613,2,60.6,8.601,0.0001,1288.926,1.34,3.7831,1727.122,0.8057,1001-1-B-1-2,B,2.0
61.099998474121094,1.618,2,61.1,8.601,0.0001,1289.119,1.3663,3.7102,1761.316,0.7907,1001-1-B-1-2,B,2.0
61.599998474121094,1.623,2,61.6,8.61,0.0001,1292.017,1.3626,3.7404,1760.563,0.7928,1001-1-B-1-2,B,2.0
62.099998474121094,1.628,2,62.1,8.609,0.0001,1298.492,1.2688,4.047,1647.559,0.8464,1001-1-B-1-2,B,2.0
62.599998474121094,1.633,2,62.6,8.609,0.0001,1298.884,1.2083,4.32,1569.453,0.881,1001-1-B-1-2,B,2.0
63.099998474121094,1.638,2,63.1,8.611,0.0001,1292.167,1.2443,4.2898,1607.87,0.8604,1001-1-B-1-2,B,2.0
63.599998474121094,1.643,2,63.6,8.611,0.0001,1284.074,1.2632,4.3217,1622.055,0.8496,1001-1-B-1-2,B,2.0
64.0999984741211,1.648,2,64.1,8.611,0.0001,1275.326,1.32,4.2278,1683.38,0.8172,1001-1-B-1-2,B,2.0
64.5999984741211,1.653,2,64.6,8.611,0.0,1270.246,1.3364,4.2349,1697.514,0.8078,1001-1-B-1-2,B,2.0
65.0999984741211,1.658,2,65.1,8.611,0.0001,1274.571,1.3274,4.3228,1691.902,0.8129,1001-1-B-1-2,B,2.0
65.5999984741211,1.663,2,65.6,8.616,0.0001,1280.999,1.3578,4.2191,1739.387,0.7955,1001-1-B-1-2,B,2.0
66.0999984741211,1.668,2,66.1,8.617,0.0001,1281.719,1.3452,4.226,1724.12,0.8028,1001-1-B-1-2,B,2.0
66.5999984741211,1.673,2,66.6,8.614,0.0001,1283.182,1.3547,4.1423,1738.299,0.7973,1001-1-B-1-2,B,2.0
67.0999984741211,1.678,2,67.1,8.613,0.0001,1286.098,1.3415,4.1525,1725.363,0.8048,1001-1-B-1-2,B,2.0
67.5999984741211,1.683,2,67.6,8.612,0.0001,1285.949,1.3298,4.1039,1710.082,0.8115,1001-1-B-1-2,B,2.0
68.0999984741211,1.688,2,68.1,8.611,0.0001,1280.446,1.2677,4.1773,1623.181,0.847,1001-1-B-1-2,B,2.0
68.5999984741211,1.693,2,68.6,8.611,0.0001,1278.735,,,,,1001-1-B-1-2,B,2.0
69.0999984741211,1.698,2,69.1,8.61,0.0001,1278.017,,,,,1001-1-B-1-2,B,2.0
69.5999984741211,1.703,2,69.6,8.611,0.0001,1281.971,,,,,1001-1-B-1-2,B,2.0
70.0999984741211,1.708,2,70.1,8.61,0.0001,1283.159,,,,,1001-1-B-1-2,B,2.0
70.5999984741211,1.713,2,70.6,8.608,0.0001,1283.053,1.1753,3.6886,1507.942,0.8998,1001-1-B-1-2,B,2.0
71.0999984741211,1.718,2,71.1,8.606,0.0001,1279.322,1.2653,3.4957,1618.71,0.8484,1001-1-B-1-2,B,2.0
71.5999984741211,1.723,2,71.6,8.606,0.0001,1280.274,1.3309,3.4421,1703.878,0.8109,1001-1-B-1-2,B,2.0
72.0999984741211,1.728,2,72.1,8.606,0.0001,1281.417,1.3026,3.7033,1669.215,0.8271,1001-1-B-1-2,B,2.0
72.5999984741211,1.733,2,72.6,8.6,0.0001,1283.965,1.31,3.8756,1681.963,0.8229,1001-1-B-1-2,B,2.0
73.0999984741211,1.738,2,73.1,8.6,0.0001,1286.462,1.332,3.9896,1713.627,0.8103,1001-1-B-1-2,B,2.0
73.5999984741211,1.743,2,73.6,8.595,0.0001,1281.306,1.3101,4.1561,1678.652,0.8228,1001-1-B-1-2,B,2.0
74.0999984741211,1.748,2,74.1,8.595,0.0001,1278.828,1.365,4.0782,1745.653,0.7914,1001-1-B-1-2,B,2.0
74.5999984741211,1.753,2,74.6,8.595,0.0001,1285.33,1.3484,4.1557,1733.118,0.8009,1001-1-B-1-2,B,2.0
75.0999984741211,1.758,2,75.1,8.595,0.0001,1287.448,1.3504,4.1225,1738.511,0.7998,1001-1-B-1-2,B,2.0
75.5999984741211,1.763,2,75.6,8.599,0.0001,1287.854,1.3435,4.1065,1730.218,0.8037,1001-1-B-1-2,B,2.0
76.0999984741211,1.768,2,76.1,8.6,0.0001,1287.232,1.3231,4.1087,1703.113,0.8154,1001-1-B-1-2,B,2.0
76.5999984741211,1.773,2,76.6,8.6,0.0001,1288.969,1.351,3.9652,1741.388,0.7994,1001-1-B-1-2,B,2.0
77.0999984741211,1.778,2,77.1,8.6,0.0001,1291.485,1.3799,3.8514,1782.057,0.7829,1001-1-B-1-2,B,2.0
77.5999984741211,1.783,2,77.6,8.6,0.0001,1292.067,1.3661,3.8635,1765.071,0.7908,1001-1-B-1-2,B,2.0
78.0999984741211,1.788,2,78.1,8.6,0.0001,1288.969,1.3645,3.8634,1758.849,0.7917,1001-1-B-1-2,B,2.0
78.5999984741211,1.793,2,78.6,8.595,0.0001,1287.641,1.4041,3.7346,1807.944,0.7691,1001-1-B-1-2,B,2.0
79.0999984741211,1.798,2,79.1,8.596,0.0001,1284.519,1.3857,3.7522,1779.912,0.7796,1001-1-B-1-2,B,2.0
79.5999984741211,1.803,2,79.6,8.6,0.0001,1289.549,1.4083,3.6611,1816.109,0.7667,1001-1-B-1-2,B,2.0
80.0999984741211,1.808,2,80.1,8.6,0.0001,1293.817,1.3335,3.8347,1725.279,0.8094,1001-1-B-1-2,B,2.0
80.5999984741211,1.813,2,80.6,8.613,0.0,1284.755,1.2749,3.9608,1637.89,0.8429,1001-1-B-1-2,B,2.0
81.0999984741211,1.818,2,81.1,8.625,0.0,1269.129,1.3028,3.8332,1653.359,0.827,1001-1-B-1-2,B,2.0
81.5999984741211,1.823,2,81.6,8.645,0.0,1266.11,1.3147,3.742,1664.505,0.8202,1001-1-B-1-2,B,2.0
82.0999984741211,1.828,2,82.1,8.656,0.0,1249.964,1.3137,3.7314,1642.132,0.8207,1001-1-B-1-2,B,2.0
82.5999984741211,1.833,2,82.6,8.666,0.0,1237.116,1.2924,3.7808,1598.839,0.8329,1001-1-B-1-2,B,2.0
83.0999984741211,1.838,2,83.1,8.669,0.0,1225.127,1.308,3.7321,1602.477,0.824,1001-1-B-1-2,B,2.0
83.5999984741211,1.843,2,83.6,8.68,0.0,1211.445,1.4049,3.492,1701.952,0.7686,1001-1-B-1-2,B,2.0
84.0999984741211,1.848,2,84.1,8.712,0.0,1201.158,1.4036,3.4888,1685.971,0.7694,1001-1-B-1-2,B,2.0
84.5999984741211,1.853,2,84.6,8.729,0.0,1058.317,1.3997,3.5045,1481.376,0.7716,1001-1-B-1-2,B,2.0
85.0999984741211,1.858,2,85.1,8.743,0.0,1050.589,1.4109,3.515,1482.224,0.7652,1001-1-B-1-2,B,2.0
85.5999984741211,1.863,2,85.6,8.739,0.0,947.728,1.4463,3.4614,1370.714,0.745,1001-1-B-1-2,B,2.0
86.0999984741211,1.868,2,86.1,8.743,0.0,946.7244,1.4253,3.5324,1349.393,0.757,1001-1-B-1-2,B,2.0
86.5999984741211,1.873,2,86.6,8.795,0.0,940.5411,1.4159,3.526,1331.719,0.7623,1001-1-B-1-2,B,2.0
87.0999984741211,1.878,2,87.1,8.889,0.0,795.7923,1.3856,3.4983,1102.644,0.7797,1001-1-B-1-2,B,2.0
87.5999984741211,1.883,2,87.6,8.943,0.0,663.2797,1.3904,3.4557,922.2179,0.7769,1001-1-B-1-2,B,2.0
88.0999984741211,1.888,2,88.1,8.924,0.0,661.8705,1.4421,3.3516,954.4679,0.7474,1001-1-B-1-2,B,2.0
88.5999984741211,1.893,2,88.6,8.961,0.0,936.5594,1.4706,3.3229,1377.346,0.7311,1001-1-B-1-2,B,2.0
89.0999984741211,1.898,2,89.1,9.071,0.0,1541.115,1.4432,3.2957,2224.065,0.7468,1001-1-B-1-2,B,2.0
89.5999984741211,1.903,2,89.6,9.175,0.0,1238.359,1.4074,3.2497,1742.819,0.7672,1001-1-B-1-2,B,2.0
90.0999984741211,1.908,2,90.1,9.216,0.0,1518.036,1.4411,3.0442,2187.688,0.7479,1001-1-B-1-2,B,2.0
90.5999984741211,1.913,2,90.6,9.199,0.0,977.3694,1.4705,2.8853,1437.222,0.7311,1001-1-B-1-2,B,2.0
91.0999984741211,1.918,2,91.1,9.171,0.0,812.5276,1.4538,2.8275,1181.215,0.7407,1001-1-B-1-2,B,2.0
91.5999984741211,1.923,2,91.6,9.156,0.0,953.5513,1.4537,2.6784,1386.201,0.7407,1001-1-B-1-2,B,2.0
92.0999984741211,1.928,2,92.1,9.089,0.0,1049.175,1.4695,2.5155,1541.787,0.7317,1001-1-B-1-2,B,2.0
92.5999984741211,1.933,2,92.6,9.035,0.0,1304.693,1.4585,2.289,1902.91,0.738,1001-1-B-1-2,B,2.0
93.0999984741211,1.938,2,93.1,8.984,0.0001,1478.848,,,,,1001-1-B-1-2,B,2.0
