SECT DEPTH,SB DEPTH,SECT NUM,SECT DEPTH,CT,PWAmp,PWVel,Den1,MS1,Imp,FP,Name,Hole,Number
43.79999923706055,0.438,1,43.8,8.671,0.0001,1278.72,1.2823,5.1548,1639.645,0.8387,1001-1-B-1-1,B,1.0
44.29999923706055,0.443,1,44.3,8.67,0.0001,1284.635,1.2338,5.4215,1585.01,0.8664,1001-1-B-1-1,B,1.0
44.79999923706055,0.448,1,44.8,8.67,0.0001,1286.35,1.2533,5.3707,1612.13,0.8553,1001-1-B-1-1,B,1.0
45.29999923706055,0.453,1,45.3,8.676,0.0001,1292.033,1.1822,5.7178,1527.423,0.8959,1001-1-B-1-1,B,1.0
45.79999923706055,0.458,1,45.8,8.672,0.0001,1295.101,,,,,1001-1-B-1-1,B,1.0
46.29999923706055,0.463,1,46.3,8.673,0.0001,1290.049,,,,,1001-1-B-1-1,B,1.0
46.79999923706055,0.468,1,46.8,8.668,0.0001,1287.391,1.2486,5.456,1607.494,0.8579,1001-1-B-1-1,B,1.0
47.29999923706055,0.473,1,47.3,8.667,0.0001,1280.774,1.2658,5.3508,1621.221,0.8481,1001-1-B-1-1,B,1.0
47.79999923706055,0.478,1,47.8,8.667,0.0001,1276.436,1.2264,5.4594,1565.468,0.8706,1001-1-B-1-1,B,1.0
48.29999923706055,0.483,1,48.3,8.667,0.0001,1270.635,,,,,1001-1-B-1-1,B,1.0
48.79999923706055,0.488,1,48.8,8.662,0.0001,1268.414,,,,,1001-1-B-1-1,B,1.0
49.29999923706055,0.493,1,49.3,8.662,0.0001,1268.972,,,,,1001-1-B-1-1,B,1.0
49.79999923706055,0.498,1,49.8,8.657,0.0001,1274.213,,,,,1001-1-B-1-1,B,1.0
50.29999923706055,0.503,1,50.3,8.652,0.0001,1270.112,,,,,1001-1-B-1-1,B,1.0
50.79999923706055,0.508,1,50.8,8.647,0.0001,1263.258,,,,,1001-1-B-1-1,B,1.0
51.29999923706055,0.513,1,51.3,8.642,0.0001,1260.686,,,,,1001-1-B-1-1,B,1.0
51.79999923706055,0.518,1,51.8,8.642,0.0001,1268.085,,,,,1001-1-B-1-1,B,1.0
52.29999923706055,0.523,1,52.3,8.637,0.0001,1269.774,,,,,1001-1-B-1-1,B,1.0
52.79999923706055,0.528,1,52.8,8.635,0.0001,1273.975,,,,,1001-1-B-1-1,B,1.0
53.29999923706055,0.533,1,53.3,8.631,0.0001,1269.825,,,,,1001-1-B-1-1,B,1.0
53.79999923706055,0.538,1,53.8,8.626,0.0001,1267.411,,,,,1001-1-B-1-1,B,1.0
54.29999923706055,0.543,1,54.3,8.622,0.0001,1267.196,1.3033,4.8787,1651.564,0.8267,1001-1-B-1-1,B,1.0
54.79999923706055,0.548,1,54.8,8.621,0.0001,1264.818,1.3254,4.9768,1676.41,0.814,1001-1-B-1-1,B,1.0
55.29999923706055,0.553,1,55.3,8.616,0.0001,1262.788,1.3169,5.1734,1662.986,0.8189,1001-1-B-1-1,B,1.0
55.79999923706055,0.558,1,55.8,8.611,0.0001,1260.392,1.3152,5.3086,1657.618,0.8199,1001-1-B-1-1,B,1.0
56.29999923706055,0.563,1,56.3,8.61,0.0001,1258.588,1.329,5.3736,1672.714,0.812,1001-1-B-1-1,B,1.0
56.79999923706055,0.568,1,56.8,8.61,0.0001,1256.201,1.3411,5.3571,1684.63,0.8051,1001-1-B-1-1,B,1.0
57.29999923706055,0.573,1,57.3,8.608,0.0001,1258.663,1.3061,5.5365,1643.956,0.8251,1001-1-B-1-1,B,1.0
57.79999923706055,0.578,1,57.8,8.602,0.0001,1262.957,1.2075,6.0307,1524.99,0.8814,1001-1-B-1-1,B,1.0
58.29999923706055,0.583,1,58.3,8.601,0.0001,1270.458,1.2415,5.8674,1577.252,0.862,1001-1-B-1-1,B,1.0
58.79999923706055,0.588,1,58.8,8.601,0.0001,1271.397,1.2461,5.8457,1584.281,0.8594,1001-1-B-1-1,B,1.0
59.29999923706055,0.593,1,59.3,8.598,0.0001,1268.89,1.2172,5.9605,1544.446,0.8759,1001-1-B-1-1,B,1.0
59.79999923706055,0.598,1,59.8,8.596,0.0001,1264.676,1.2572,5.7694,1589.985,0.853,1001-1-B-1-1,B,1.0
60.29999923706055,0.603,1,60.3,8.596,0.0001,1268.034,1.2897,5.5959,1635.366,0.8345,1001-1-B-1-1,B,1.0
60.79999923706055,0.608,1,60.8,8.577,0.0001,1272.174,1.3389,5.3961,1703.329,0.8063,1001-1-B-1-1,B,1.0
61.29999923706055,0.613,1,61.3,8.579,0.0001,1264.593,1.3024,5.5718,1647.064,0.8272,1001-1-B-1-1,B,1.0
61.79999923706055,0.618,1,61.8,8.581,0.0001,1260.244,1.3546,5.3811,1707.078,0.7974,1001-1-B-1-1,B,1.0
62.29999923706055,0.623,1,62.3,8.583,0.0001,1256.662,1.3648,5.3684,1715.154,0.7915,1001-1-B-1-1,B,1.0
62.79999923706055,0.628,1,62.8,8.584,0.0001,1257.176,1.3398,5.5264,1684.35,0.8058,1001-1-B-1-1,B,1.0
63.29999923706055,0.633,1,63.3,8.582,0.0001,1255.229,1.3554,5.5249,1701.383,0.7969,1001-1-B-1-1,B,1.0
